idArticle;categorie;designation;stockAlerte;DCI1;DCI2;DCI3;prixVenteHT;prixVenteTTC;prixAchatHT;prixAchatTTC
10235;MEDICAMENT;ONDOFREN 8MG INJ BT/50AMP;1;ONDANSETRON;;;100,078;100,078;76,047;76,047
10236;MEDICAMENT;SOLUT MANNITOL 10% FL 500ML;0;;;;3,372;3,372;2,248;2,248
10237;PARAPHARMACIE;FLOXIA SAVON P.GRASSE;1;;;;13,694;16,159;9,129;10,772
10238;PREPARATION;PM63627 PREPARATION MAGISTRALE;0;;;;28,143;28,143;14,310;14,310
10239;PREPARATION;PREPARATION MAGISTRALE IP2695;0;;;;28,143;28,143;14,310;14,310
1024;PARAPHARMACIE;KLORANE SAVON BEBE;2;;;;11,234;13,256;7,489;8,837
10240;ACCESSOIRE;PIC AQUABLOC BT/40;1;;;;6,519;6,519;4,346;4,346
10241;PARAPHARMACIE;SEBA-MED ECRAN 50+ ADULT;1;;;;25,305;29,860;16,870;19,906
10242;PARAPHARMACIE;SEBA-MED CREME HYDRATANTE 75ML;1;;;;16,200;19,116;10,800;12,744
10243;PREPARATION;PREPARATION MAGISTRALE IP1383;0;;;;28,050;28,050;12,628;12,628
10244;ACCESSOIRE;PIC AQUABLOC 10X6CM BT/5;1;;;;5,009;5,009;3,339;3,339
10245;PARAPHARMACIE;MOELLE DE BOEUF MASQUE;1;;;;33,750;33,750;25,000;25,000
10246;PREPARATION;PM63632 PREPARATION MAGISTRALE;0;;;;19,295;19,295;10,249;10,249
10247;PREPARATION;PREPARATION MAGISTRALE IP2696;0;;;;19,295;19,295;10,249;10,249
10248;PARAPHARMACIE;GALENIC LAIT VELOUTE APS 200ML;1;;;;21,600;25,488;16,000;18,880
10249;MEDICAMENT;DIGOXIN 0.25MG BT20CP;1;DIGOXINE;;;1,690;1,770;1,217;1,217
1025;PARAPHARMACIE;KLORANE SHAMP QUININE;0;;;;14,195;16,750;9,463;11,166
10250;MEDICAMENT;DRILL EXPECTORANT FL/200ML;1;CARBOCISTEINE;;;4,725;4,725;3,497;3,497
10251;PREPARATION;PM63636 PREPARATION MAGISTRALE;0;;;;38,895;38,895;23,821;23,821
10252;PREPARATION;PREPARATION MAGISTRALE IP2697;0;;;;38,895;38,895;23,821;23,821
10253;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
10254;HOMEOPATHIE;INULA HELE  125 ML TM;1;;;;12,260;12,260;9,316;9,316
10255;PARAPHARMACIE;COVERMARK FACE MAGIC;1;;;;55,340;65,301;36,893;43,533
10256;PREPARATION;PM63637 PREPARATION MAGISTRALE;0;;;;40,770;40,770;23,821;23,821
10257;PREPARATION;PREPARATION MAGISTRALE IP2699;0;;;;40,770;40,770;23,821;23,821
10258;LAIT;NAN 3EME AGE;0;;;;15,303;15,303;13,013;13,013
10259;PARAPHARMACIE;PHYTO VIRYL HUILE VEGETALE U EXT;1;;;;33,898;40,000;22,580;26,644
1026;PARAPHARMACIE;KLORANE LAIT T.BEBE 200ML;1;;;;14,831;17,501;9,887;11,666
10260;PARAPHARMACIE;DERMAGOR PSOCALM 250ML;1;;;;29,289;34,561;19,526;23,040
10261;PARAPHARMACIE;COVERMARK FACE MAGIC N7;0;;;;48,407;57,120;32,271;38,079
10262;HOMEOPATHIE;PLUMBUM METALLICUM 30CH GR;0;;;;3,315;3,315;2,454;2,454
10263;ACCESSOIRE;SPENGLER PULSE MARINE REF 507522;1;;;;41,883;46,909;27,922;31,272
10264;ACCESSOIRE;SPENGLER VL HOPITAL ADULTE REF 518612;1;;;;175,275;196,308;116,850;130,872
10265;PRODUITS CHIMIQUES;INULA HELENIUM *NATURE* TM 125 ML;0;;;;12,260;12,260;9,316;9,316
10266;PREPARATION;PM64128 PREPARATION MAGISTRALE;0;;;;25,031;25,031;13,704;13,704
10267;PREPARATION;PREPARATION MAGISTRALE IP2700;0;;;;25,031;25,031;13,704;13,704
10268;PREPARATION;PM64320 PREPARATION MAGISTRALE;0;;;;29,827;29,827;14,139;14,139
10269;PREPARATION;PREPARATION MAGISTRALE IP2701;0;;;;29,827;29,827;14,139;14,139
1027;MEDICAMENT;TRIMEBUTINE 100MG BT/30CP;2;TRIMEBUTINE;;;3,988;4,068;2,952;2,952
10270;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
10271;PRODUITS CHIMIQUES;MICROS SUREAU 100 GR;0;;;;26,616;31,407;17,744;20,937
10272;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
10273;PREPARATION;PM64321 PREPARATION MAGISTRALE;0;;;;21,933;21,933;9,871;9,871
10274;PREPARATION;PREPARATION MAGISTRALE IP2704;0;;;;21,933;21,933;9,871;9,871
10275;PREPARATION;PM64131 PREPARATION MAGISTRALE;0;;;;40,770;40,770;23,821;23,821
10276;PREPARATION;PREPARATION MAGISTRALE IP2705;0;;;;40,770;40,770;23,821;23,821
10277;PREPARATION;PREPARATION MAGISTRALE IP1383;0;;;;28,050;28,050;12,628;12,628
10278;ACCESSOIRE;INAVA TRIO4 BROSSETTE LARGES MIXTES;1;;;;13,001;15,341;8,667;10,227
10279;MEDICAMENT;ZELITREX 500MG B42CP;1;VALACICLOVIR;;;176,665;176,745;127,576;127,576
1028;MEDICAMENT;LOWRAC 5MG BT/30 GELL;2;AMLODIPINE;;;14,000;14,080;10,638;10,638
10280;VETERINAIRE;NEOVITACYL 100GR;1;;;;6,000;6,000;4,441;4,441
10281;PARAPHARMACIE;CHENES BIO GINSENG ROUGE EXTRA 30 AMP;1;;;;34,958;41,250;23,305;27,499
10282;ACCESSOIRE;VENOFLEX CLASSE2 NOIR 3N;1;;;;49,950;58,941;37,000;43,660
10283;PARAPHARMACIE;SVR XERIAL 10 LAIT 100ML;1;;;;24,074;28,407;16,049;18,937
10284;ACCESSOIRE;BROSSE ROUND BRUSH 2'(25);1;;;;22,460;26,503;16,637;19,631
10285;MEDICAMENT;ZENEXOR LP 37.5MG;1;VENLAFAXINE;;;14,900;14,980;11,322;11,322
10286;MEDICAMENT;ZENEXOR LP 75MG;1;VENLAFAXINE;;;29,900;29,980;22,720;22,720
10287;MEDICAMENT;CONNETTIVINA PLUS CREME;1;;;;12,553;12,553;9,539;9,539
10288;PARAPHARMACIE;PHYTOKERATINE SOIN APRES SHAMP;1;;;;43,428;51,245;32,169;37,959
10289;PARAPHARMACIE;PHYTOKERATINE SHAMP 200ML;1;;;;34,530;40,745;25,578;30,182
1029;MEDICAMENT;ERYTHRO 500MG B/16;2;ERYTHROMYCINE;;;4,990;5,070;3,693;3,693
10290;PARAPHARMACIE;PHYTOKERATINE SERUM 30ML;1;;;;41,182;48,595;30,505;35,995
10291;MEDICAMENT;ZOLPINOX 10MG BT15 CP;1;ZOLPIDEM;;;4,590;4,670;3,398;3,398
10292;MEDICAMENT;IPPSIUM 20MG BT/ 7;1;ESOMEPRAZOLE;;;7,500;7,580;5,551;5,551
10293;MEDICAMENT;POLERY ADUL FL/200ML SIROP;1;CODEINE;;;4,575;4,575;3,388;3,388
10294;MEDICAMENT;DRICOD 0.150 % FL/200ML;1;BUTAMIRATE CITRATE;;;5,500;5,500;4,071;4,071
10295;MEDICAMENT;DETRUSITOL RET 2MG BT/14;1;TOLTERODINE;;;20,170;20,250;15,327;15,327
10296;MEDICAMENT;DETRUSITOL RET 4MG BT/14;1;TOLTERODINE;;;23,090;23,170;17,546;17,546
10297;PREPARATION;ESS DE CITRONELLE 1L\0030;500;;;;1,980;2,336;1,094;1,290
10298;PREPARATION;ESS DE CITRONELLE 1L\0060;500;;;;3,800;4,484;2,188;2,581
10299;PREPARATION;ESS DE CITRONELLE 1L\0090;500;;;;5,630;6,643;3,282;3,872
103;MEDICAMENT;BUSCOPAN B40 CP;3;BROMURE N BUTYL HYOSCINE;;;3,445;3,525;2,550;2,550
1030;PRODUITS CHIMIQUES;ESS DE CITRONELLE 1L;500;;;;60,892;71,853;36,462;43,025
10300;PREPARATION;ESS DE CITRONELLE 1L\0125;500;;;;7,760;9,157;4,558;5,378
10301;PREPARATION;ESS DE CITRONELLE 1L\0150;500;;;;9,280;10,950;5,469;6,453
10302;PREPARATION;ESS DE CITRONELLE 1L\0250;500;;;;15,370;18,137;9,116;10,756
10303;PREPARATION;ESS DE CITRONELLE 1L\0500;500;;;;30,600;36,108;18,231;21,512
10304;PREPARATION;ESS DE CITRONELLE 1L\1000;500;;;;60,892;71,853;36,462;43,025
10305;PARAPHARMACIE;ETIAXIL LOTION P.N PIEDS100ML;1;;;;24,449;28,850;16,299;19,233
10306;ACCESSOIRE;COMFORSIL PROTE ANTI-AMPOULE REF213;1;;;;7,881;9,300;5,254;6,199
10307;ACCESSOIRE;COMFORSIL PROT HALLUX VALGUS SMOLL;1;;;;41,949;49,500;27,966;32,999
10308;ACCESSOIRE;COMFORSIL PROT HALLUX VALGUS LARGE;1;;;;41,949;49,500;27,966;32,999
10309;ACCESSOIRE;COMFORSIL LIME POUR PIEDS (CC501);0;;;;8,390;9,900;5,593;6,599
1031;PARAPHARMACIE;AVENE ELUAGE GEL;1;;;;52,967;62,501;35,311;41,666
10310;ACCESSOIRE;COMFORSIL PIERRE ABRASIVE (CC503);0;;;;6,738;7,951;4,492;5,300
10311;PREPARATION;PM63665 PREPARATION MAGISTRALE;0;;;;38,270;38,270;23,821;23,821
10312;PREPARATION;PREPARATION MAGISTRALE IP2706;0;;;;38,270;38,270;23,821;23,821
10313;PREPARATION;PM63667 PREPARATION MAGISTRALE;0;;;;30,290;30,290;18,262;18,262
10314;PREPARATION;PREPARATION MAGISTRALE IP2707;0;;;;30,290;30,290;18,262;18,262
10315;PREPARATION;PM64025 PREPARATION MAGISTRALE;0;;;;2,470;2,470;1,020;1,020
10316;PREPARATION;PREPARATION MAGISTRALE IP2708;0;;;;2,470;2,470;1,020;1,020
10317;PARAPHARMACIE;SON D'AVOINE BIO 250GR;1;;;;8,772;10,351;5,848;6,900
10318;PREPARATION;PM63669 PREPARATION MAGISTRALE;0;;;;13,720;13,720;8,458;8,458
10319;PREPARATION;PREPARATION MAGISTRALE IP2709;0;;;;13,720;13,720;8,458;8,458
1032;MEDICAMENT;STILNOX  B/14 CP;5;ZOLPIDEM;;;7,525;7,605;5,570;5,570
10320;ACCESSOIRE;TITANIA PINCE A EPILER 1070/1B;0;;;;3,380;3,988;2,504;2,954
10321;ACCESSOIRE;VENOFLEX CHAUSSETTES CLASSE2/3L;0;;;;41,850;49,383;31,000;36,580
10322;PRODUITS CHIMIQUES;HUILE D AVOCAT BRUTE 125ML;0;;;;5,678;6,700;3,530;4,165
10323;PARAPHARMACIE;PILOSLOW CREME;0;;;;32,977;38,913;21,985;25,942
10324;PREPARATION;PM63672 PREPARATION MAGISTRALE;0;;;;21,776;21,776;11,386;11,386
10325;PREPARATION;PREPARATION MAGISTRALE IP2710;0;;;;21,776;21,776;11,386;11,386
10326;MEDICAMENT;ONDOFREN 8MG PLAQUE 10;0;;;;20,015;20,095;15,209;15,209
10327;PREPARATION;PM63673 PREPARATION MAGISTRALE;0;;;;33,399;33,399;19,758;19,758
10328;PREPARATION;PREPARATION MAGISTRALE IP2711;0;;;;33,399;33,399;19,758;19,758
10329;PREPARATION;PREPARATION MAGISTRALE;0;;;;33,175;33,175;20,879;20,879
1033;PARAPHARMACIE;LE NATUREL INHALATION;0;;;;3,825;4,514;2,550;3,009
10330;PREPARATION;PM63674 PREPARATION MAGISTRALE;0;;;;33,175;33,175;20,879;20,879
10331;PREPARATION;PREPARATION MAGISTRALE IP2713;0;;;;33,175;33,175;20,879;20,879
10332;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
10333;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
10334;PREPARATION;PM63679 PREPARATION MAGISTRALE;0;;;;40,208;40,208;18,515;18,515
10335;PREPARATION;PREPARATION MAGISTRALE IP2716;0;;;;40,208;40,208;18,515;18,515
10336;PREPARATION;PM63680 PREPARATION MAGISTRALE;0;;;;7,343;7,343;3,528;3,528
10337;PREPARATION;PREPARATION MAGISTRALE IP2717;0;;;;7,343;7,343;3,528;3,528
10338;ACCESSOIRE;TITANIA LIME PEDICURE DOUB 3011/S;0;;;;2,330;2,749;1,726;2,036
10339;ACCESSOIRE;SONDE SILICONER N14;0;;;;,000;,000;,000;,000
1034;MEDICAMENT;ARICEPT 5MG B/28;1;DONEPEZIL CHLORHYDRATE;;;126,475;126,555;96,106;96,106
10340;PREPARATION;PM63843 PREPARATION MAGISTRALE;0;;;;28,035;28,035;14,454;14,454
10341;PREPARATION;PREPARATION MAGISTRALE IP2718;0;;;;28,035;28,035;14,454;14,454
10342;PARAPHARMACIE;DUREX  GEL LUBRIFIANT SWEET STRAWBERRY;1;;;;10,515;12,408;7,010;8,271
10343;PREPARATION;PM63686 PREPARATION MAGISTRALE;0;;;;28,138;28,138;14,752;14,752
10344;PREPARATION;PREPARATION MAGISTRALE IP2719;0;;;;28,138;28,138;14,752;14,752
10345;PARAPHARMACIE;BIODERMA WHITE FLUIDE 30ML;1;;;;54,900;64,782;36,600;43,188
10346;MEDICAMENT;SPASMOCALM 80MG BT/20;1;PHLOROGLUCINOL;;;7,260;7,260;5,374;5,374
10347;MEDICAMENT;SOLUT HEMACEL FL 500ML;0;;;;7,243;7,243;5,361;5,361
10348;ACCESSOIRE;CONTOUR LANCETTE BT/100;1;;;;11,250;11,250;7,500;7,500
10349;ACCESSOIRE;CONTOUR TS BANDLETTE BT/50;0;;;;40,500;40,500;27,000;27,000
1035;MEDICAMENT;IOPAMIRON 300MG+SET 100ML;0;;;;84,998;85,078;64,588;64,588
10350;ACCESSOIRE;SONDE D'INTUBATION N/8;1;;;;4,500;4,500;3,000;3,000
10351;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
10352;PREPARATION;PREPARATION MAGISTRALE IP2618;0;;;;28,039;28,039;14,583;14,583
10353;PREPARATION;PM63689 PREPARATION MAGISTRALE;0;;;;28,571;28,571;13,221;13,221
10354;PREPARATION;PREPARATION MAGISTRALE IP2721;0;;;;28,571;28,571;13,221;13,221
10355;PREPARATION;PM63691 PREPARATION MAGISTRALE;0;;;;12,990;12,990;3,868;3,868
10356;PREPARATION;PREPARATION MAGISTRALE IP2722;0;;;;12,990;12,990;3,868;3,868
10357;MEDICAMENT;CUTICELL CLASSIC 10 X 10 CM;1;;;;14,061;14,061;9,374;9,374
10358;PREPARATION;PM63694 PREPARATION MAGISTRALE;0;;;;13,278;13,278;2,087;2,087
10359;PREPARATION;PREPARATION MAGISTRALE IP2723;0;;;;13,278;13,278;2,087;2,087
1036;MEDICAMENT;IOPAMIRON 200MG FL/15ML;0;IOPAMIDOL;;;34,302;34,382;26,065;26,065
10360;PARAPHARMACIE;BIODERMA ECR FLUIDE TEINTEE NATURELLE;1;;;;29,850;35,223;19,900;23,482
10361;ACCESSOIRE;BOULES QUIES PODIUM B/12 COTON;1;;;;3,468;4,092;2,312;2,728
10362;PREPARATION;PM63698 PREPARATION MAGISTRALE;0;;;;29,531;29,531;9,204;9,204
10363;PREPARATION;PREPARATION MAGISTRALE IP2724;0;;;;29,531;29,531;9,204;9,204
10364;PARAPHARMACIE;VITACTIV MAGNESIUM B/20CP EFF;1;;;;13,841;16,332;9,227;10,888
10365;PARAPHARMACIE;VITACTIV' MULTI-VITAMINES B/20;1;;;;14,564;17,186;9,709;11,457
10366;PREPARATION;PM63699 PREPARATION MAGISTRALE;0;;;;40,770;40,770;23,821;23,821
10367;PREPARATION;PREPARATION MAGISTRALE IP2725;0;;;;40,770;40,770;23,821;23,821
10368;PREPARATION;PM63701 PREPARATION MAGISTRALE;0;;;;40,770;40,770;23,821;23,821
10369;PREPARATION;PREPARATION MAGISTRALE IP2726;0;;;;40,770;40,770;23,821;23,821
1037;MEDICAMENT;IOPAMIRON 300MG FL/10ML;0;IOPAMIDOL;;;34,302;34,382;26,065;26,065
10370;ACCESSOIRE;RASOIR BLEU2 PLUS ULTRA B/10+4;1;;;;7,830;9,239;5,800;6,844
10371;PREPARATION;PM63802 PREPARATION MAGISTRALE;0;;;;28,138;28,138;14,752;14,752
10372;PREPARATION;PREPARATION MAGISTRALE IP2727;0;;;;28,138;28,138;14,752;14,752
10373;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
10374;PREPARATION;PM63708 PREPARATION MAGISTRALE;0;;;;19,530;19,530;10,041;10,041
10375;PREPARATION;PREPARATION MAGISTRALE IP2729;0;;;;19,530;19,530;10,041;10,041
10376;PREPARATION;PM63715 PREPARATION MAGISTRALE;0;;;;25,136;25,136;11,378;11,378
10377;PREPARATION;PREPARATION MAGISTRALE IP2730;0;;;;25,136;25,136;11,378;11,378
10378;MEDICAMENT;FLUCONAZOLE WINTHROP 150MG/BT4;1;FLUCONAZOL;;;20,880;20,960;15,866;15,866
10379;MEDICAMENT;FLUCONAZOLE WINTHROP 150MG BT/2 CP;1;FLUCONAZOL;;;12,120;12,200;9,210;9,210
1038;MEDICAMENT;SAIFOXYL 1GR DISPER BT/14CP;2;AMOXICILLINE;;;8,270;8,350;6,121;6,121
10380;MEDICAMENT;LEDERFOLINE 25MG BT/30 CP;1;FOLINATE DE CALCIUM;;;70,536;70,536;53,599;53,599
10381;PREPARATION;PM63718 PREPARATION MAGISTRALE;0;;;;19,367;19,367;10,237;10,237
10382;PREPARATION;PREPARATION MAGISTRALE IP2731;0;;;;19,367;19,367;10,237;10,237
10383;PREPARATION;PREPARATION MAGISTRALE IP2669;0;;;;40,770;40,770;23,821;23,821
10384;PREPARATION;PREPARATION MAGISTRALE IP2670;0;;;;40,832;40,832;18,200;18,200
10385;ACCESSOIRE;ORAL-B SUPERFLOSS;1;;;;5,265;6,213;3,900;4,602
10386;PREPARATION;PM63726 PREPARATION MAGISTRALE;0;;;;30,318;30,318;17,456;17,456
10387;PREPARATION;PREPARATION MAGISTRALE IP2732;0;;;;30,318;30,318;17,456;17,456
10388;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
10389;PREPARATION;PM63730 PREPARATION MAGISTRALE;0;;;;28,095;28,095;14,696;14,696
1039;MEDICAMENT;MUCOSOL ENFANT SP FL/200G;5;CARBOCISTEINE;;;2,930;2,930;2,169;2,169
10390;PREPARATION;PREPARATION MAGISTRALE IP2734;0;;;;28,095;28,095;14,696;14,696
10391;ACCESSOIRE;CUTICELL 10*40 BT/10;1;;;;20,789;22,036;15,399;16,322
10392;PARAPHARMACIE;NUTRICAP KERATINE VITALITE B/30;1;;;;25,410;29,984;16,940;19,989
10393;ACCESSOIRE;THERMOSPORT SHORT COURT LARGE;1;;;;28,890;34,090;21,400;25,252
10394;MEDICAMENT;COMBIGAN COLLYRE FL/5ML;1;BRIMONIDINE;;;28,755;28,835;21,850;21,850
10395;MEDICAMENT;COLOSPASMYL 74.4MG BT/30 SACHETS;1;TRIMEBUTINE;;;5,460;5,540;4,041;4,041
10396;MEDICAMENT;DOPRID100MG/2ML BTAMP INJ;1;SULPIRIDE;;;1,700;1,780;1,224;1,224
10397;MEDICAMENT;KETOPROF 100 BT5 AMP INJ;1;KETOPROFENE;;;5,020;5,100;3,716;3,716
10398;MEDICAMENT;PIRALDENE 20MG BT/2AMP INJ;1;PIROXICAM;;;2,320;2,400;1,717;1,717
10399;MEDICAMENT;FER PLUS 62.5MG/5ML BT10AMP INJ;1;FER;;;48,000;48,000;36,474;36,474
104;MEDICAMENT;BUSCOPAN B4 IN;1;BROMURE N BUTYL HYOSCINE;;;2,050;2,130;1,476;1,476
1040;MEDICAMENT;VOLTARENE LP 75MG BT/30CP;3;DICLOFENAC;;;11,071;11,151;8,195;8,195
10400;PARAPHARMACIE;VITACTIV KIDS MULTI-VIT;1;;;;10,167;11,997;6,778;7,998
10401;PARAPHARMACIE;BIO CLIN ADVANCE SHAMP ANTI-CHUTE;1;;;;18,750;22,125;12,500;14,750
10402;PREPARATION;PM63743 PREPARATION MAGISTRALE;0;;;;11,293;11,293;4,905;4,905
10403;PREPARATION;PREPARATION MAGISTRALE IP2735;0;;;;11,293;11,293;4,905;4,905
10404;HOMEOPATHIE;PLUMBUM IODATUM 5 CH GR;0;;;;3,315;3,315;2,454;2,454
10405;PREPARATION;PM63745 PREPARATION MAGISTRALE;0;;;;19,921;19,921;11,640;11,640
10406;PREPARATION;PREPARATION MAGISTRALE IP2736;0;;;;19,921;19,921;11,640;11,640
10407;PREPARATION;PM63746 PREPARATION MAGISTRALE;0;;;;16,780;16,780;8,643;8,643
10408;PREPARATION;PREPARATION MAGISTRALE IP2737;0;;;;16,780;16,780;8,643;8,643
10409;ACCESSOIRE;BEURER BALANCE MECANIQUE MS01;0;;;;63,559;75,000;24,183;28,535
1041;ACCESSOIRE;GUM TECHNI.MED 493;2;;;;6,438;7,597;4,292;5,065
10410;ACCESSOIRE;INAVA TRIO 1 BROSSET ETROIT;1;;;;13,001;15,341;8,667;10,227
10411;ACCESSOIRE;INAVA TRIO 3 BROSSET LARGE;1;;;;12,999;15,339;8,666;10,225
10412;PREPARATION;PM63750 PREPARATION MAGISTRALE;0;;;;40,770;40,770;23,821;23,821
10413;PREPARATION;PREPARATION MAGISTRALE IP2738;0;;;;40,770;40,770;23,821;23,821
10414;ACCESSOIRE;GUM FIL DENT CIRE 1855;1;;;;7,835;9,245;5,223;6,163
10415;PARAPHARMACIE;NATURAL CONSTIPAX BT/20CP;1;;;;10,612;10,612;7,075;7,075
10416;MEDICAMENT;GLUCAGEN 1MG BT/1;1;;;;32,979;32,979;25,064;25,064
10417;PARAPHARMACIE;PHYTEAL SHAMP ANTI-CHUTE;1;;;;20,706;24,433;13,804;16,288
10418;PARAPHARMACIE;PHYTEAL ULTRALISSE SHAMP KERATINE;1;;;;20,498;24,188;13,665;16,124
10419;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
1042;MEDICAMENT;FRAXIPARINE 0.4ML BT/10;0;NADROPARINE CALCIQUE;;;42,759;42,839;32,492;32,492
10420;PREPARATION;PREPARATION MAGISTRALE IP2618;0;;;;28,039;28,039;14,583;14,583
10421;MEDICAMENT;KETAXOL 20MG BT/30CP;1;BETAXOLOL;;;10,700;10,780;7,920;7,920
10422;MEDICAMENT;ATORVEX 10MG BT90CP;1;ATORVASTATINE;;;53,100;53,180;40,350;40,350
10423;MEDICAMENT;ATORVEX 20MG BT90 CP;1;ATORVASTATINE;;;69,300;69,380;52,660;52,660
10424;MEDICAMENT;ATORVEX 40MG BT90 CP;1;ATORVASTATINE;;;99,900;99,980;75,912;75,912
10425;MEDICAMENT;TENSYNEL 10 BT90 CP;1;ATORVASTATINE;;;49,500;49,580;37,614;37,614
10426;MEDICAMENT;TENSYNEL 5 BT 90 CP;1;AMLODIPINE;;;28,800;28,880;21,884;21,884
10427;MEDICAMENT;SERVAL 25MG BT30CP;1;SERTRALINE;;;11,081;11,161;8,202;8,202
10428;MEDICAMENT;SERVAL 50MG BT30CP;1;SERTRALINE;;;19,900;19,980;15,122;15,122
10429;MEDICAMENT;DILACOR 2MG BT90CP;1;MOLSIDOMINE;;;10,450;10,530;7,735;7,735
1043;MEDICAMENT;TADENAN 50MG B/30 CP;2;PYGEUM AFRICANUM;;;23,880;23,880;18,148;18,148
10430;MEDICAMENT;DILACOR 4MG BT90CP;1;MOLSIDOMINE;;;20,720;20,800;15,745;15,745
10431;PREPARATION;PM63762 PREPARATION MAGISTRALE;0;;;;40,770;40,770;23,821;23,821
10432;PREPARATION;PREPARATION MAGISTRALE IP2740;0;;;;40,770;40,770;23,821;23,821
10433;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
10434;PREPARATION;PM63767 PREPARATION MAGISTRALE;0;;;;29,359;29,359;14,653;14,653
10435;PREPARATION;PREPARATION MAGISTRALE IP2742;0;;;;29,359;29,359;14,653;14,653
10436;PREPARATION;PM63768 PREPARATION MAGISTRALE;0;;;;21,191;21,191;9,954;9,954
10437;PREPARATION;PREPARATION MAGISTRALE IP2743;0;;;;21,191;21,191;9,954;9,954
10438;MEDICAMENT;SABRIL 500MG BT/60CP;1;VIGABATRINE;;;123,938;123,938;94,178;94,178
10439;MEDICAMENT;TAVACET 500MG/FL 100ML;1;LEVOFLOXACINE;;;10,130;10,210;7,497;7,497
1044;PARAPHARMACIE;BIODERMA SENSIBIO FORTE CREME;0;;;;27,075;31,949;18,050;21,299
10440;PREPARATION;PM63771 PREPARATION MAGISTRALE;0;;;;24,485;24,485;13,649;13,649
10441;PREPARATION;PREPARATION MAGISTRALE IP2744;0;;;;24,485;24,485;13,649;13,649
10442;PREPARATION;PM63772 PREPARATION MAGISTRALE;0;;;;30,318;30,318;17,456;17,456
10443;PREPARATION;PREPARATION MAGISTRALE IP2745;0;;;;30,318;30,318;17,456;17,456
10444;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
10445;PREPARATION;PM63773 PREPARATION MAGISTRALE;0;;;;29,525;29,525;17,573;17,573
10446;PREPARATION;PREPARATION MAGISTRALE IP2747;0;;;;29,525;29,525;17,573;17,573
10447;PREPARATION;PM63774 PREPARATION MAGISTRALE;0;;;;14,531;14,531;7,782;7,782
10448;PREPARATION;PREPARATION MAGISTRALE IP2748;0;;;;14,531;14,531;7,782;7,782
10449;PREPARATION;PM63775 PREPARATION MAGISTRALE;0;;;;15,134;15,134;8,229;8,229
1045;MEDICAMENT;NEOPHRINE 10% COLLYRE F/5;1;PHENYLEPHRINE;;;2,180;2,180;1,614;1,614
10450;PREPARATION;PREPARATION MAGISTRALE IP2749;0;;;;15,134;15,134;8,229;8,229
10451;PREPARATION;PM63778 PREPARATION MAGISTRALE;0;;;;39,333;39,333;23,823;23,823
10452;PREPARATION;PREPARATION MAGISTRALE IP2750;0;;;;39,333;39,333;23,823;23,823
10453;PREPARATION;PM63779 PREPARATION MAGISTRALE;0;;;;40,937;40,937;18,968;18,968
10454;PREPARATION;PREPARATION MAGISTRALE IP2751;0;;;;40,937;40,937;18,968;18,968
10455;PREPARATION;PM63780 PREPARATION MAGISTRALE;0;;;;9,593;9,593;3,528;3,528
10456;PREPARATION;PREPARATION MAGISTRALE IP2752;0;;;;9,593;9,593;3,528;3,528
10457;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
10458;PRODUITS CHIMIQUES;MICROS PAPAYER  100 GR;0;;;;52,400;61,832;26,200;30,916
10459;PREPARATION;PM63783 PREPARATION MAGISTRALE;0;;;;26,009;26,009;8,479;8,479
1046;MEDICAMENT;CYCLO 3 CREME LAB SIMED;5;RUSCUS ACULEATUS;MELILOT;;2,870;2,870;2,124;2,124
10460;PREPARATION;PREPARATION MAGISTRALE IP2754;0;;;;26,009;26,009;8,479;8,479
10461;ACCESSOIRE;COOPER COLLIER C1ECRU H7.5;1;;;;18,495;21,824;13,700;16,166
10462;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
10463;PREPARATION;PREPARATION MAGISTRALE IP2618;0;;;;28,039;28,039;14,583;14,583
10464;PREPARATION;PREPARATION MAGISTRALE IP2618;0;;;;28,039;28,039;14,583;14,583
10465;PARAPHARMACIE;PHYTOTHERA CYSPROTECT B/30;1;;;;16,847;19,879;11,231;13,253
10466;PARAPHARMACIE;DENTOLIS DENTIFRICE PROTECTION GINGIVALE;1;;;;11,187;13,201;7,458;8,800
10467;PARAPHARMACIE;BELLE&BIO CARTILAGE DE REQUIN;1;;;;18,153;21,421;12,102;14,280
10468;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
10469;PREPARATION;PREPARATION MAGISTRALE IP2535;0;;;;28,164;28,164;14,579;14,579
